tur_id,player_hand_val,player_hand_type,dealer_up,true_count,action,sonuc
9375,19,Hard,2,0.17,stand,kazandi
9375,15,Hard,2,0.17,stand,kazandi
9376,12,Hard,A,-0.68,hit,kaybetti
9376,15,Hard,A,-0.51,hit,kaybetti
9376,16,Soft,A,-0.68,hit,
9376,20,Hard,A,-0.69,stand,
9377,15,Hard,3,0.17,stand,kaybetti
9377,17,Hard,3,0.17,stand,push
9378,16,Hard,2,0.0,stand,kazandi
9378,21,Soft,2,0.0,stand,kazandi
9379,13,Hard,7,-0.17,hit,kaybetti
9379,20,Hard,7,-0.34,stand,kazandi
9380,13,Hard,Q,0.17,hit,push
9380,19,Hard,Q,0.34,stand,kaybetti
9380,12,Hard,Q,0.34,hit,
9380,18,Hard,Q,0.51,stand,
9381,14,Soft,10,0.0,hit,kaybetti
9381,13,Soft,10,0.0,hit,kaybetti
9381,15,Hard,10,-0.17,hit,
9382,20,Hard,A,-0.68,stand,kaybetti
9382,15,Soft,A,-0.68,hit,kaybetti
9382,15,Soft,A,-0.85,hit,
9383,16,Soft,7,0.17,hit,kaybetti
9383,16,Soft,7,0.0,hit,kaybetti
9383,14,Hard,7,0.17,hit,
9384,16,Hard,Q,0.0,stand,kaybetti
9384,9,Hard,Q,0.0,hit,kaybetti
9384,13,Hard,Q,0.17,hit,
9384,15,Hard,Q,0.34,hit,
9384,16,Soft,Q,0.17,stand,
9385,11,Hard,7,0.0,double,kazandi
9385,16,Hard,7,-0.17,hit,kazandi
9385,19,Hard,7,0.0,stand,
9386,16,Hard,10,-0.17,hit,kazandi
9386,21,Hard,10,0.0,stand,kaybetti
9386,12,Hard,10,0.0,hit,
9386,13,Soft,10,-0.17,hit,
9386,18,Soft,10,0.0,stand,
9387,11,Hard,10,-0.17,hit,kazandi
9387,21,Hard,10,-0.34,stand,kazandi
9387,21,Soft,10,-0.34,stand,
9388,20,Hard,9,-0.51,stand,kazandi
9388,19,Hard,9,-0.51,stand,kazandi
9389,17,Hard,2,0.51,stand,push
9389,5,Hard,2,0.51,hit,kaybetti
9389,8,Hard,2,0.68,hit,
9389,15,Hard,2,0.68,stand,
9390,20,Hard,Q,-0.68,stand,kazandi
9390,20,Hard,Q,-0.68,stand,kazandi
9391,18,Hard,3,-0.17,stand,kazandi
9391,18,Hard,3,-0.17,stand,kazandi
9392,14,Hard,9,0.17,hit,kaybetti
9392,9,Hard,9,0.0,double,kaybetti
9393,21,Soft,3,-0.34,stand,kazandi
9393,15,Hard,3,-0.34,stand,kazandi
9394,18,Hard,10,-0.51,stand,kaybetti
9394,13,Hard,10,-0.51,hit,kaybetti
9394,18,Hard,10,-0.34,stand,
9395,17,Hard,8,-0.34,stand,kaybetti
9395,14,Hard,8,-0.34,hit,kazandi
9395,20,Hard,8,-0.17,stand,
9396,20,Hard,7,-0.51,stand,kazandi
9396,17,Soft,7,-0.51,stand,push
9397,11,Hard,2,0.17,double,kaybetti
9397,14,Hard,2,0.34,stand,kaybetti
9398,7,Hard,3,0.68,hit,kazandi
9398,10,Hard,3,0.85,double,kazandi
9398,17,Hard,3,1.03,stand,
9399,11,Hard,J,-0.17,hit,kazandi
9399,21,Hard,J,-0.34,stand,kaybetti
9399,13,Soft,J,-0.34,hit,
9399,18,Soft,J,-0.17,stand,
9400,16,Hard,9,0.0,hit,kazandi
9400,20,Hard,9,0.17,stand,kaybetti
9400,15,Hard,9,0.17,hit,
9401,21,Soft,2,0.17,stand,kazandi
9401,11,Hard,2,0.17,double,kazandi
9402,21,Soft,Q,0.0,stand,kazandi
9402,8,Hard,Q,0.0,hit,kazandi
9402,18,Hard,Q,-0.17,stand,
9403,19,Hard,6,0.0,stand,push
9403,14,Hard,6,0.0,stand,kaybetti
9404,8,Hard,2,0.68,hit,kazandi
9404,17,Hard,2,0.68,stand,kazandi
9404,14,Hard,2,0.68,stand,
9405,20,Hard,6,-0.17,stand,kazandi
9405,15,Hard,6,-0.17,stand,kazandi
9406,10,Hard,7,0.34,double,kazandi
9406,9,Hard,7,0.17,double,kaybetti
9407,18,Hard,6,0.0,stand,kazandi
9407,19,Hard,6,0.0,stand,kazandi
9408,20,Soft,7,0.0,stand,kazandi
9408,7,Hard,7,0.0,hit,push
9408,17,Hard,7,-0.17,stand,
9409,16,Hard,10,0.34,stand,kaybetti
9409,12,Hard,10,0.34,hit,kaybetti
9410,14,Hard,J,0.17,hit,kaybetti
9410,9,Hard,J,0.0,hit,kaybetti
9410,19,Hard,J,-0.17,stand,
9411,16,Hard,10,-0.34,hit,kazandi
9411,21,Hard,10,-0.17,stand,kaybetti
9411,14,Hard,10,-0.17,hit,
9412,14,Hard,J,-0.17,hit,kazandi
9412,20,Hard,J,0.0,stand,push
9412,14,Hard,J,0.0,hit,
9412,18,Hard,J,0.17,stand,
9413,14,Hard,A,0.34,hit,kaybetti
9413,11,Hard,A,0.17,hit,kaybetti
9413,19,Hard,A,0.17,stand,
9414,11,Hard,A,0.34,hit,kazandi
9414,21,Hard,A,0.17,stand,kazandi
9414,11,Hard,A,0.17,hit,
9414,21,Hard,A,0.0,stand,
9415,13,Hard,3,0.51,stand,kaybetti
9415,12,Hard,3,0.51,stand,kaybetti
9416,18,Hard,Q,-0.68,stand,kaybetti
9416,20,Hard,Q,-0.68,stand,kazandi
9417,15,Hard,6,-0.34,stand,kazandi
9417,12,Soft,6,-0.34,stand,kazandi
9418,15,Hard,J,-0.51,hit,kaybetti
9418,18,Hard,J,-0.51,stand,kaybetti
9419,10,Hard,2,0.51,double,kaybetti
9419,9,Hard,2,0.51,double,kaybetti
9420,14,Hard,3,0.0,stand,kaybetti
9420,18,Hard,3,0.0,stand,kaybetti
9421,15,Hard,4,0.51,stand,kaybetti
9421,14,Soft,4,0.51,stand,kaybetti
9422,17,Hard,A,-0.34,stand,kaybetti
9422,19,Soft,A,-0.34,stand,kazandi
9423,17,Hard,J,0.0,stand,kaybetti
9423,7,Hard,J,0.0,hit,kaybetti
9423,11,Hard,J,0.17,hit,
9423,12,Soft,J,0.0,hit,
9424,10,Hard,7,0.17,double,kaybetti
9424,14,Hard,7,0.34,hit,kaybetti
9424,16,Hard,7,0.51,hit,
9425,14,Hard,K,-0.17,hit,kaybetti
9425,19,Soft,K,-0.34,stand,kazandi
9426,16,Hard,J,-0.34,hit,kaybetti
9426,18,Hard,J,-0.17,stand,kaybetti
9427,16,Hard,A,-0.34,hit,kaybetti
9427,13,Hard,A,-0.34,hit,kaybetti
9428,14,Hard,5,0.17,stand,kazandi
9428,19,Hard,5,0.17,stand,kazandi
9429,20,Hard,J,-0.34,stand,kaybetti
9429,9,Hard,J,-0.34,hit,kaybetti
9429,19,Hard,J,-0.51,stand,
9430,16,Hard,Q,-0.68,hit,kaybetti
9430,21,Soft,Q,-0.68,stand,kazandi
9431,20,Hard,5,-0.17,stand,kazandi
9431,17,Hard,5,-0.17,stand,kaybetti
9432,21,Soft,Q,-0.68,stand,kazandi
9432,20,Hard,Q,-0.68,stand,kazandi
9433,15,Hard,2,0.0,stand,kaybetti
9433,13,Soft,2,0.0,stand,kaybetti
9434,17,Hard,9,0.17,stand,kazandi
9434,10,Hard,9,0.17,double,kazandi
9435,12,Hard,A,-0.17,hit,kaybetti
9435,15,Hard,A,0.0,hit,kaybetti
9435,14,Hard,A,-0.17,hit,
9436,14,Hard,K,0.17,hit,kaybetti
9436,11,Hard,K,0.0,hit,kazandi
9436,12,Soft,K,-0.17,hit,
9436,20,Soft,K,-0.17,stand,
9437,16,Hard,K,-0.34,hit,kaybetti
9437,15,Hard,K,-0.17,hit,push
9437,20,Hard,K,0.0,stand,
9438,13,Hard,2,-0.17,stand,kaybetti
9438,21,Soft,2,-0.17,stand,push
9439,9,Hard,3,0.51,double,kaybetti
9439,13,Hard,3,0.68,stand,kaybetti
9440,18,Hard,7,0.17,stand,kazandi
9440,6,Hard,7,0.17,hit,kaybetti
9440,16,Hard,7,0.0,hit,
9441,15,Hard,8,0.0,hit,kaybetti
9441,17,Hard,8,0.17,stand,kaybetti
9441,11,Hard,8,0.17,double,
9442,15,Soft,7,0.0,hit,kazandi
9442,18,Soft,7,0.17,stand,kazandi
9442,12,Hard,7,0.17,hit,
9442,17,Hard,7,0.34,stand,
9443,17,Hard,K,-0.17,stand,push
9443,14,Soft,K,-0.17,hit,kazandi
9443,20,Soft,K,0.0,stand,
9444,11,Hard,3,0.68,double,kazandi
9444,16,Soft,3,0.51,stand,kazandi
9445,10,Hard,9,0.17,double,kaybetti
9445,19,Hard,9,0.34,stand,kazandi
9446,21,Soft,10,-0.68,stand,kazandi
9446,13,Hard,10,-0.68,hit,kaybetti
9447,16,Hard,5,0.0,stand,kazandi
9447,19,Hard,5,0.0,stand,kazandi
9448,20,Hard,A,-0.17,stand,kazandi
9448,12,Hard,A,-0.17,hit,kaybetti
9449,15,Hard,10,-0.34,hit,kaybetti
9449,13,Hard,10,-0.34,hit,kaybetti
9449,17,Hard,10,-0.17,stand,
9450,7,Hard,2,0.17,hit,push
9450,17,Hard,2,0.0,stand,kazandi
9450,21,Soft,2,0.0,stand,
9451,17,Hard,A,0.17,stand,kazandi
9451,13,Hard,A,0.17,hit,kaybetti
9452,8,Hard,5,0.51,hit,kaybetti
9452,13,Hard,5,0.68,stand,kaybetti
9452,9,Hard,5,0.68,double,
9453,10,Hard,6,0.51,double,kazandi
9453,9,Hard,6,0.34,double,kazandi
9454,15,Soft,8,0.0,hit,kazandi
9454,14,Soft,8,0.0,hit,kazandi
9454,18,Soft,8,0.17,stand,
9454,12,Hard,8,0.17,hit,
9454,15,Hard,8,0.34,hit,
9454,21,Hard,8,0.52,stand,
9455,13,Hard,A,0.0,hit,kaybetti
9455,13,Hard,A,-0.17,hit,kaybetti
9456,10,Hard,J,-0.17,hit,kazandi
9456,20,Hard,J,-0.34,stand,kazandi
9456,21,Soft,J,-0.34,stand,
9457,10,Hard,K,0.34,hit,kazandi
9457,14,Hard,K,0.51,hit,kazandi
9457,19,Hard,K,0.68,stand,
9457,11,Hard,K,0.68,hit,
9457,21,Hard,K,0.51,stand,
9458,18,Soft,3,0.0,stand,kazandi
9458,14,Hard,3,0.0,stand,kazandi
9459,17,Hard,5,-0.17,stand,kazandi
9459,14,Hard,5,-0.17,stand,kazandi
9460,12,Hard,2,0.17,stand,kazandi
9460,19,Hard,2,0.17,stand,kazandi
9461,15,Hard,7,0.34,hit,kaybetti
9461,11,Hard,7,0.34,double,kazandi
9462,12,Hard,7,0.0,hit,kaybetti
9462,16,Hard,7,0.17,hit,kaybetti
9462,12,Hard,7,0.17,hit,
9463,15,Hard,5,0.51,stand,kazandi
9463,18,Hard,5,0.51,stand,kazandi
9464,14,Hard,6,0.0,stand,kazandi
9464,14,Hard,6,0.0,stand,kazandi
9465,8,Hard,2,0.17,hit,kazandi
9465,10,Hard,2,0.34,double,kazandi
9465,19,Hard,2,0.17,stand,
9466,19,Hard,J,-0.51,stand,kazandi
9466,20,Hard,J,-0.51,stand,kazandi
9467,13,Hard,8,-0.17,hit,kaybetti
9467,17,Hard,8,0.0,stand,kazandi
9467,15,Hard,8,0.0,hit,
9467,21,Hard,8,0.17,stand,
9468,5,Hard,9,0.17,hit,kaybetti
9468,15,Hard,9,0.0,hit,kaybetti
9468,17,Soft,9,0.0,stand,
9469,9,Hard,K,-0.17,hit,kaybetti
9469,13,Hard,K,0.0,hit,kaybetti
9469,19,Hard,K,-0.17,stand,
9470,17,Soft,A,0.0,stand,kaybetti
9470,15,Hard,A,0.0,hit,kaybetti
9471,10,Hard,K,0.34,hit,kazandi
9471,12,Hard,K,0.51,hit,kaybetti
9471,15,Hard,K,0.68,hit,
9471,19,Hard,K,0.86,stand,
9471,13,Hard,K,0.86,hit,
9472,12,Hard,Q,-0.17,hit,kaybetti
9472,15,Hard,Q,0.0,hit,kaybetti
9472,15,Hard,Q,-0.17,hit,
9472,16,Soft,Q,-0.34,hit,
9472,17,Soft,Q,-0.52,stand,
9473,8,Hard,5,0.51,hit,kaybetti
9473,15,Hard,5,0.51,stand,kazandi
9473,18,Soft,5,0.51,stand,
9474,20,Hard,10,-0.17,stand,kazandi
9474,12,Hard,10,-0.17,hit,kaybetti
9474,14,Hard,10,0.0,hit,
9475,14,Hard,7,0.34,hit,kaybetti
9475,10,Hard,7,0.17,double,kaybetti
9476,19,Hard,J,-0.17,stand,kazandi
9476,16,Hard,J,-0.17,hit,kaybetti
9477,20,Soft,K,0.0,stand,kazandi
9477,11,Hard,K,0.0,hit,push
9477,17,Hard,K,0.17,stand,
9478,15,Hard,6,0.0,stand,kaybetti
9478,20,Hard,6,0.0,stand,kaybetti
9479,10,Hard,A,0.0,hit,kaybetti
9479,18,Hard,A,0.0,stand,kaybetti
9479,18,Hard,A,0.0,stand,
9480,11,Hard,6,0.34,double,kazandi
9480,18,Hard,6,0.17,stand,kazandi
9481,10,Hard,5,0.0,double,kazandi
9481,21,Soft,5,0.17,stand,kazandi
9482,13,Hard,3,0.0,stand,kazandi
9482,18,Hard,3,0.0,stand,kazandi
9483,16,Hard,8,-0.34,hit,kaybetti
9483,20,Hard,8,-0.34,stand,kazandi
9484,13,Hard,5,0.34,stand,kaybetti
9484,13,Hard,5,0.34,stand,kaybetti
9485,14,Hard,A,-0.34,hit,kaybetti
9485,12,Hard,A,-0.51,hit,kaybetti
9485,15,Hard,A,-0.34,hit,
9486,18,Hard,10,-0.51,stand,kaybetti
9486,13,Hard,10,-0.51,hit,kaybetti
9487,8,Hard,Q,0.17,hit,kazandi
9487,12,Hard,Q,0.34,hit,kazandi
9487,19,Hard,Q,0.34,stand,
9487,17,Hard,Q,0.34,stand,
9488,13,Hard,7,-0.51,hit,kazandi
9488,18,Hard,7,-0.34,stand,kazandi
9488,20,Hard,7,-0.34,stand,
9489,20,Hard,7,-0.51,stand,kazandi
9489,20,Hard,7,-0.51,stand,kazandi
9490,16,Hard,9,0.17,hit,kaybetti
9490,15,Hard,9,0.0,hit,kaybetti
9490,16,Soft,9,-0.17,hit,
9490,18,Soft,9,0.0,stand,
9491,20,Hard,2,-0.51,stand,kaybetti
9491,18,Hard,2,-0.51,stand,kaybetti
9492,12,Hard,3,0.68,stand,kaybetti
9492,9,Hard,3,0.68,double,kazandi
9493,12,Hard,8,0.0,hit,kaybetti
9493,12,Hard,8,-0.17,hit,kazandi
9493,15,Hard,8,0.0,hit,
9493,19,Hard,8,0.17,stand,
9494,13,Hard,8,0.34,hit,kazandi
9494,18,Hard,8,0.51,stand,kaybetti
9494,5,Hard,8,0.51,hit,
9494,13,Hard,8,0.51,hit,
9495,9,Hard,6,0.17,double,kazandi
9495,16,Hard,6,0.0,stand,kazandi
9496,9,Hard,K,0.0,hit,kazandi
9496,19,Hard,K,-0.17,stand,push
9496,17,Hard,K,-0.17,stand,
9497,7,Hard,5,0.85,hit,kazandi
9497,16,Hard,5,0.85,stand,kazandi
9497,13,Hard,5,0.85,stand,
9498,11,Hard,7,0.51,double,kaybetti
9498,15,Hard,7,0.68,hit,kaybetti
9499,16,Hard,6,0.0,stand,kaybetti
9499,15,Hard,6,0.0,stand,kaybetti
9500,9,Hard,A,0.17,hit,kaybetti
9500,19,Hard,A,0.0,stand,kaybetti
9500,8,Hard,A,0.0,hit,
9500,16,Hard,A,0.0,hit,
9501,15,Hard,J,-0.17,hit,kazandi
9501,20,Hard,J,0.0,stand,kaybetti
9501,13,Hard,J,0.0,hit,
9502,18,Hard,9,-0.17,stand,kazandi
9502,15,Hard,9,-0.17,hit,kaybetti
9503,18,Hard,K,-0.17,stand,kazandi
9503,17,Soft,K,-0.17,stand,push
9504,8,Hard,6,0.34,hit,kazandi
9504,10,Hard,6,0.51,double,kazandi
9504,15,Hard,6,0.34,stand,
9505,13,Hard,A,-0.17,hit,push
9505,21,Hard,A,-0.17,stand,kaybetti
9505,11,Hard,A,-0.17,hit,
9505,19,Hard,A,-0.17,stand,
9506,20,Hard,10,-0.17,stand,kazandi
9506,15,Hard,10,-0.17,hit,kaybetti
9507,13,Hard,3,0.34,stand,kaybetti
9507,12,Hard,3,0.34,stand,kaybetti
9508,13,Hard,7,0.0,hit,kazandi
9508,20,Hard,7,0.0,stand,kazandi
9508,14,Hard,7,0.0,hit,
9508,18,Hard,7,0.17,stand,
9509,5,Hard,3,0.34,hit,kaybetti
9509,12,Hard,3,0.34,stand,push
9509,20,Hard,3,0.34,stand,
9510,12,Hard,2,0.17,stand,kaybetti
9510,17,Hard,2,0.17,stand,push
9511,17,Hard,5,-0.34,stand,kazandi
9511,19,Hard,5,-0.34,stand,kazandi
9512,7,Hard,4,0.34,hit,kaybetti
9512,17,Hard,4,0.17,stand,kazandi
9512,20,Hard,4,0.17,stand,
9513,13,Hard,K,-0.34,hit,kaybetti
9513,14,Soft,K,-0.51,hit,kaybetti
9513,16,Soft,K,-0.34,hit,
9513,19,Hard,K,-0.51,stand,
9514,13,Hard,Q,-0.51,hit,push
9514,20,Hard,Q,-0.51,stand,kaybetti
9514,17,Hard,Q,-0.51,stand,
9515,21,Soft,J,-0.85,stand,kazandi
9515,19,Hard,J,-0.85,stand,kaybetti
9516,20,Hard,K,0.0,stand,push
9516,7,Hard,K,0.0,hit,kaybetti
9516,17,Hard,K,-0.17,stand,
9517,16,Soft,J,0.0,stand,kazandi
9517,14,Hard,J,0.0,hit,kazandi
9517,17,Hard,J,0.17,stand,
9518,11,Hard,Q,0.17,hit,kazandi
9518,21,Hard,Q,0.0,stand,kazandi
9518,15,Hard,Q,0.0,hit,
9518,21,Hard,Q,0.17,stand,
9519,20,Hard,7,-0.34,stand,kazandi
9519,10,Hard,7,-0.34,double,kazandi
9520,11,Hard,7,0.51,double,kaybetti
9520,12,Hard,7,0.68,hit,kazandi
9520,14,Hard,7,0.86,hit,
9520,20,Hard,7,1.03,stand,
9521,16,Hard,10,-0.34,hit,kaybetti
9521,18,Hard,10,-0.17,stand,kaybetti
9521,15,Hard,10,-0.17,hit,
9522,20,Hard,J,-0.68,stand,push
9522,17,Soft,J,-0.68,stand,kaybetti
9523,20,Hard,9,-0.68,stand,push
9523,17,Hard,9,-0.68,stand,kaybetti
9524,20,Hard,K,-0.68,stand,push
9524,17,Soft,K,-0.68,stand,kaybetti
9525,13,Hard,5,0.85,stand,kaybetti
9525,8,Hard,5,0.85,hit,kaybetti
9525,17,Hard,5,0.85,stand,
9526,17,Hard,9,-0.17,stand,kazandi
9526,20,Hard,9,-0.17,stand,kazandi
9527,17,Hard,8,0.0,stand,kaybetti
9527,11,Hard,8,0.0,double,kaybetti
9528,10,Hard,10,0.0,hit,kazandi
9528,12,Hard,10,0.17,hit,kaybetti
9528,21,Hard,10,0.17,stand,
9528,19,Hard,10,0.17,stand,
9529,20,Soft,7,0.0,stand,kazandi
9529,7,Hard,7,0.0,hit,push
9529,17,Hard,7,-0.17,stand,
9530,11,Hard,3,0.34,double,kaybetti
9530,17,Soft,3,0.51,stand,kaybetti
9531,9,Hard,4,0.51,double,kazandi
9531,10,Hard,4,0.51,double,kazandi
9532,12,Hard,5,0.34,stand,kazandi
9532,16,Hard,5,0.34,stand,kazandi
9533,20,Hard,5,-0.34,stand,kazandi
9533,13,Hard,5,-0.34,stand,kazandi
9534,19,Hard,A,-0.51,stand,kaybetti
9534,14,Soft,A,-0.51,hit,kaybetti
9534,13,Soft,A,-0.51,hit,
9535,21,Soft,A,0.0,stand,kazandi
9535,6,Hard,A,0.0,hit,kaybetti
9535,12,Hard,A,0.17,hit,
9536,16,Soft,6,-0.17,stand,kazandi
9536,21,Soft,6,-0.17,stand,kazandi
9537,14,Hard,J,-0.17,hit,kaybetti
9537,14,Soft,J,-0.34,hit,push
9537,13,Soft,J,-0.34,hit,
9537,18,Soft,J,-0.17,stand,
9538,11,Hard,6,0.0,double,kazandi
9538,17,Hard,6,0.0,stand,kazandi
9539,14,Hard,Q,-0.34,hit,kazandi
9539,21,Hard,Q,-0.34,stand,kazandi
9539,21,Soft,Q,-0.34,stand,
9540,17,Hard,5,0.0,stand,kaybetti
9540,18,Hard,5,0.0,stand,push
9541,14,Hard,9,0.17,hit,kaybetti
9541,16,Hard,9,0.0,hit,kaybetti
9542,19,Hard,8,-0.34,stand,kazandi
9542,16,Hard,8,-0.34,hit,kaybetti
9542,17,Soft,8,-0.51,stand,
9543,15,Hard,J,-0.17,hit,kaybetti
9543,19,Hard,J,0.0,stand,kaybetti
9543,14,Hard,J,0.0,hit,
9544,11,Hard,5,0.51,double,kaybetti
9544,13,Soft,5,0.68,stand,kaybetti
9545,12,Hard,8,-0.17,hit,kaybetti
9545,17,Hard,8,0.0,stand,kazandi
9545,13,Hard,8,0.0,hit,
9545,20,Hard,8,0.0,stand,
9546,14,Soft,3,0.17,stand,kazandi
9546,13,Hard,3,0.17,stand,kazandi
9547,12,Hard,5,0.17,stand,kaybetti
9547,18,Hard,5,0.17,stand,kaybetti
9548,20,Hard,A,-0.68,stand,kazandi
9548,19,Hard,A,-0.68,stand,kazandi
9549,17,Hard,3,0.0,stand,push
9549,17,Hard,3,0.0,stand,push
9550,20,Hard,6,-0.34,stand,kazandi
9550,14,Hard,6,-0.34,stand,kazandi
9551,12,Hard,5,0.51,stand,kaybetti
9551,14,Hard,5,0.51,stand,kaybetti
9552,15,Hard,J,-0.34,hit,kaybetti
9552,17,Hard,J,-0.17,stand,kaybetti
9552,13,Hard,J,-0.17,hit,
9553,18,Hard,6,0.17,stand,kazandi
9553,18,Hard,6,0.17,stand,kazandi
9554,19,Hard,4,-0.17,stand,push
9554,12,Hard,4,-0.17,stand,kaybetti
9555,20,Hard,3,-0.17,stand,kazandi
9555,16,Hard,3,-0.17,stand,kaybetti
9556,14,Hard,2,0.34,stand,kazandi
9556,11,Hard,2,0.34,double,kazandi
9557,11,Hard,9,0.51,double,kazandi
9557,14,Hard,9,0.68,hit,kaybetti
9558,14,Hard,5,0.17,stand,kaybetti
9558,21,Soft,5,0.17,stand,kazandi
9559,7,Hard,10,0.17,hit,kaybetti
9559,16,Hard,10,0.17,stand,push
9559,20,Soft,10,0.17,stand,
9560,20,Hard,4,0.0,stand,kaybetti
9560,15,Soft,4,0.0,stand,kaybetti
9561,12,Hard,Q,0.17,hit,kaybetti
9561,14,Hard,Q,0.34,hit,kaybetti
9561,14,Hard,Q,0.34,hit,
9562,21,Soft,K,-0.68,stand,kazandi
9562,20,Hard,K,-0.68,stand,kazandi
9563,17,Hard,A,0.0,stand,kaybetti
9563,11,Hard,A,0.0,hit,kaybetti
9563,19,Hard,A,0.0,stand,
9564,20,Hard,J,-0.34,stand,push
9564,9,Hard,J,-0.34,hit,kaybetti
9564,19,Hard,J,-0.51,stand,
9565,12,Hard,4,0.0,stand,kaybetti
9565,18,Hard,4,0.0,stand,kazandi
9566,9,Hard,9,0.34,double,kaybetti
9566,13,Hard,9,0.34,hit,kaybetti
9567,16,Hard,7,-0.34,hit,kaybetti
9567,18,Hard,7,-0.34,stand,kazandi
9568,18,Soft,5,-0.17,stand,kazandi
9568,20,Soft,5,-0.17,stand,kazandi
9569,17,Hard,4,0.0,stand,kaybetti
9569,16,Hard,4,0.0,stand,kaybetti
9570,6,Hard,A,-0.17,hit,kaybetti
9570,16,Hard,A,-0.34,hit,kaybetti
9570,20,Hard,A,-0.17,stand,
9570,18,Soft,A,-0.17,stand,
9571,16,Hard,2,0.17,stand,kazandi
9571,19,Hard,2,0.17,stand,kazandi
9572,17,Hard,10,0.0,stand,kazandi
9572,14,Hard,10,0.0,hit,kaybetti
9573,5,Hard,A,0.34,hit,push
9573,11,Hard,A,0.51,hit,push
9573,12,Soft,A,0.34,hit,
9573,17,Soft,A,0.51,stand,
9573,17,Soft,A,0.51,stand,
9574,13,Hard,5,0.51,stand,kazandi
9574,12,Hard,5,0.51,stand,kazandi
9575,14,Soft,6,-0.17,stand,kaybetti
9575,17,Hard,6,-0.17,stand,kaybetti
9576,12,Hard,J,0.17,hit,kaybetti
9576,15,Hard,J,0.34,hit,kazandi
9576,16,Hard,J,0.34,stand,
9577,10,Hard,5,0.68,double,kazandi
9577,18,Hard,5,0.51,stand,kazandi
9578,12,Hard,8,0.0,hit,kaybetti
9578,13,Soft,8,-0.17,hit,kazandi
9578,17,Soft,8,0.0,stand,
9578,13,Hard,8,0.0,hit,
9578,20,Hard,8,0.0,stand,
9579,16,Hard,10,0.0,stand,kaybetti
9579,14,Hard,10,0.0,hit,kazandi
9579,15,Soft,10,-0.17,hit,
9579,20,Soft,10,0.0,stand,
9580,19,Hard,3,0.17,stand,kazandi
9580,7,Hard,3,0.17,hit,kazandi
9580,14,Hard,3,0.17,stand,
9581,12,Hard,3,0.85,stand,kaybetti
9581,7,Hard,3,0.85,hit,kaybetti
9581,17,Hard,3,0.68,stand,
9582,13,Hard,K,-0.51,hit,kaybetti
9582,21,Soft,K,-0.68,stand,kazandi
9583,21,Soft,5,-0.34,stand,kazandi
9583,15,Hard,5,-0.34,stand,kazandi
9584,15,Hard,6,0.0,stand,kaybetti
9584,21,Soft,6,0.0,stand,kazandi
9585,17,Hard,3,-0.34,stand,kazandi
9585,19,Hard,3,-0.34,stand,kazandi
9586,14,Hard,8,0.0,hit,kaybetti
9586,15,Hard,8,0.0,hit,kazandi
9586,21,Hard,8,0.17,stand,
9587,20,Hard,7,-0.51,stand,kazandi
9587,12,Hard,7,-0.51,hit,kaybetti
9587,14,Hard,7,-0.34,hit,
9588,19,Hard,4,-0.34,stand,kazandi
9588,20,Hard,4,-0.34,stand,kazandi
9589,10,Hard,7,-0.17,double,kazandi
9589,20,Hard,7,-0.34,stand,kazandi
9590,15,Hard,A,0.0,hit,kaybetti
9590,10,Hard,A,-0.17,hit,kaybetti
9590,12,Hard,A,0.0,hit,
9590,13,Soft,A,-0.17,hit,
9590,18,Soft,A,0.0,stand,
9591,13,Hard,6,0.34,stand,kazandi
9591,14,Hard,6,0.34,stand,kazandi
9592,18,Hard,J,-0.34,stand,push
9592,13,Hard,J,-0.34,hit,kaybetti
9593,12,Hard,A,0.17,hit,kazandi
9593,16,Hard,A,0.34,hit,kazandi
9593,21,Hard,A,0.51,stand,
9593,16,Hard,A,0.51,hit,
9593,18,Hard,A,0.69,stand,
9594,15,Hard,K,-0.17,hit,push
9594,18,Hard,K,0.0,stand,kaybetti
9594,16,Hard,K,0.0,stand,
9595,13,Hard,4,0.51,stand,kaybetti
9595,14,Hard,4,0.51,stand,kaybetti
9596,13,Soft,2,0.17,stand,kaybetti
9596,12,Hard,2,0.17,stand,kaybetti
9597,8,Hard,6,0.51,hit,kaybetti
9597,14,Hard,6,0.68,stand,kaybetti
9597,12,Hard,6,0.68,stand,
9598,19,Hard,J,-0.34,stand,kaybetti
9598,9,Hard,J,-0.34,hit,kazandi
9598,12,Hard,J,-0.17,hit,
9598,21,Hard,J,-0.17,stand,
9599,13,Hard,K,-0.51,hit,kaybetti
9599,18,Hard,K,-0.34,stand,kazandi
9599,21,Soft,K,-0.34,stand,
9600,13,Hard,4,0.34,stand,kaybetti
9600,11,Hard,4,0.34,double,kazandi
9601,14,Hard,2,0.34,stand,kaybetti
9601,14,Hard,2,0.34,stand,kaybetti
9602,13,Hard,5,0.17,stand,kazandi
9602,16,Soft,5,0.17,stand,kazandi
9603,20,Hard,Q,-1.02,stand,push
9603,21,Soft,Q,-1.02,stand,kazandi
9604,20,Soft,6,0.51,stand,kazandi
9604,12,Hard,6,0.51,stand,kaybetti
9605,16,Soft,3,-0.34,stand,kazandi
9605,21,Soft,3,-0.34,stand,kazandi
9606,14,Soft,10,-0.17,hit,kazandi
9606,18,Soft,10,0.0,stand,kazandi
9606,19,Hard,10,0.0,stand,
9607,15,Hard,2,0.17,stand,kazandi
9607,12,Hard,2,0.17,stand,kazandi
9608,16,Hard,6,0.51,stand,kaybetti
9608,11,Hard,6,0.51,double,kazandi
